event_id,datetime,event_type,cat_id,color_id,name,location,lat,lng,source_url,link,picture
22821569,2026-02-20T08:43:00,medical,10,2,2 policemen wounded as result of grenade explosion in Storozhynets town of Chernivtsi region,"Chernivtsi Oblast, Ukraine",48.15901,25.7214,https://t.me/ukrpravda_news/75037,https://liveuamap.com/en/2026/20-february-07-2-policemen-wounded-as-result-of-grenade-explosion,
22821580,2026-02-20T09:00:00,armed_clash,25,1,"At South Slobozhansky(Kharkiv) direction clashes yesterday near Veterynarne, Zelene, Starytsya, Vovchansk, Vilcha and towards Okhrimivka, Zarubynka, Chuhunivka, - General Staff of Armed Forces of Ukraine reports",Vovchansk,50.17604,37.62268,https://t.me/lumsrc/15672,https://liveuamap.com/en/2026/20-february-08-at-south-slobozhanskykharkiv-direction-clashes,https://liveuamap.com/pics/2026/02/20/22821580_0.jpg
22821581,2026-02-20T09:00:00,armed_clash,25,1,"At Kursk and North Slobozhansky(Sumy) direction Ukrainian forces have repelled 12 Russian army assaults, - General Staff of Armed Forces of Ukraine reports","Sumy Oblast, Ukraine",51.16002,34.91901,https://t.me/lumsrc/15683,https://liveuamap.com/en/2026/20-february-08-at-kursk-and-north-slobozhanskysumy-direction,https://liveuamap.com/pics/2026/02/20/22821581_0.jpg
22821582,2026-02-20T09:00:00,armed_clash,25,1,"At Kherson direction Ukrainian forces have repelled 1 Russian army assault, - General Staff of Armed Forces of Ukraine reports",Kherson,46.65017,32.71093,https://t.me/lumsrc/15682,https://liveuamap.com/en/2026/20-february-08-at-kherson-direction-ukrainian-forces-have,https://liveuamap.com/pics/2026/02/20/22821582_0.jpg
22821583,2026-02-20T09:00:00,armed_clash,25,1,"At Huliaipole direction clashes yesterday near Staroukrayinka, Zaliznychne, Zelene, Svyatopetrivka and near Huliaipole, - General Staff of Armed Forces of Ukraine reports","Zaporizhia Oblast, Ukraine",47.69106,36.15171,https://t.me/lumsrc/15681,https://liveuamap.com/en/2026/20-february-08-at-huliaipole-direction-clashes-yesterday,https://liveuamap.com/pics/2026/02/20/22821583_0.jpg
22821258,2026-02-18T09:35:00,political_statement,14,1,Russian media: Talks on Ukraine to resume in Geneva,"Genève, Genève",46.22132,6.14668,https://x.com/AlArabiya_Brk/status/2024040061449220577,https://liveuamap.com/en/2026/18-february-08-russian-media-talks-on-ukraine-to-resume-in,
22821268,2026-02-18T09:59:00,airstrike_shelling,27,1,"Russian aviation conducted airstrikes at Kucherivka, Volfyne of Sumy region, Pidhavrylivka, Havrylivka, Velykomykhaylivka, Orly, Fedorivske of Dnipropetrovsk region, Vozdvyzhivka, Lisne, Verkhnya Tersa, Myrne, Charivne, Veselyanka, Lubymivka, Myrivka, Novoselivka, Lubytske, Dolynka, Kopani, Omelnyk of Zaporizhzhia region, - General Staff of Armed Forces of Ukraine reports ","Zaporizhia Oblast, Ukraine",47.63835,35.87585,https://t.me/lumsrc/15649,https://liveuamap.com/en/2026/18-february-08-russian-aviation-conducted-airstrikes-at-kucherivka,https://liveuamap.com/pics/2026/02/18/22821268_0.jpg
22821259,2026-02-18T10:00:00,armed_clash,25,1,"At Kherson direction Ukrainian forces have repelled 2 Russian army assaults, - General Staff of Armed Forces of Ukraine reports","Kherson Oblast, Ukraine",46.53847,32.54116,https://t.me/lumsrc/15658,https://liveuamap.com/en/2026/18-february-09-at-kherson-direction-ukrainian-forces-have,https://liveuamap.com/pics/2026/02/18/22821259_0.jpg
22821281,2026-02-18T13:45:00,political_statement,14,10,Hungary has stopped diesel supplies to Ukraine and will not resume them until Ukraine repairs the Druzhba oil pipeline-Szijjártó. Slovakia has declared a crisis situation in the country due to a shortage of petroleum products and will not export them to Ukraine. All petroleum products will be sent to the domestic market. Prime Minister Fico said that Slovakia may suspend electricity supplies to Ukraine,Budapest,47.50702,19.04736,https://t.me/Operatyvnyi_Donbas/132829,https://liveuamap.com/en/2026/18-february-12-hungary-has-stopped-diesel-supplies-to-ukraine,
22821283,2026-02-18T14:32:00,airstrike_shelling,27,1,Explosions were reported in Nizhyn of Chernyhiv region. Ballistic missiles strikes,Chernyhiv,51.02922,31.87357,https://t.me/war_monitor/37666,https://liveuamap.com/en/2026/18-february-13-explosions-were-reported-in-nizhyn-of-chernyhiv,
22821284,2026-02-18T19:47:00,airstrike_shelling,27,2,Explosions were reported in Belgorod,"Belgorod, Belgorodskaya oblast'",50.59937,36.61683,https://t.me/supernova_plus/48404,https://liveuamap.com/en/2026/18-february-18-explosions-were-reported-in-belgorod,https://liveuamap.com/pics/2026/02/18/22821284_0.jpeg
22821335,2026-02-18T21:25:00,anti_aircraft,42,1,Explosions were reported in Smolensk,"Smolensk,Smolenskaya oblast'",54.79328,32.0624,https://t.me/supernova_plus/48414,https://liveuamap.com/en/2026/18-february-20-explosions-were-reported-in-smolensk,https://liveuamap.com/pics/2026/02/18/22821335_0.jpeg
22821342,2026-02-18T21:54:00,political_statement,14,2,Zelensky says the next round of talks with Russia will be held in Switzerland.,"Kyiv, Kyiv city",50.44426,30.52914,https://x.com/SkyNewsArabia_B/status/2024225983981900077,https://liveuamap.com/en/2026/18-february-20-zelensky-says-the-next-round-of-talks-with,
22821349,2026-02-18T23:11:00,drone_strike,21,2,Big fire after explosions in Velykye Luki of Pskov region,"Pskov Oblast, Russia",56.33843,30.55978,https://t.me/supernova_plus/48418,https://liveuamap.com/en/2026/18-february-22-big-fire-after-explosions-in-velykye-luki,https://liveuamap.com/pics/2026/02/18/22821349_0.jpg
22821359,2026-02-19T07:49:00,anti_aircraft,42,2,"Overnight Russia launched 37 strike drones, - Ukrainian air forces","Poltava Oblast, Ukraine",50.12595,34.91491,https://t.me/kpszsu/55944,https://liveuamap.com/en/2026/19-february-06-overnight-russia-launched-37-strike-drones,https://liveuamap.com/pics/2026/02/19/22821359_0.jpg
22821413,2026-02-19T09:00:00,armed_clash,25,1,"At Kursk and North Slobozhansky(Sumy) direction Ukrainian forces have repelled 2 Russian army assaults, - General Staff of Armed Forces of Ukraine reports","Sumy Oblast, Ukraine",51.13938,34.88365,https://t.me/lumsrc/15670,https://liveuamap.com/en/2026/19-february-08-at-kursk-and-north-slobozhanskysumy-direction,https://liveuamap.com/pics/2026/02/19/22821413_0.jpg
22821414,2026-02-19T09:00:00,armed_clash,25,1,"At Oleksandrivka direction clashes yesterday near Ivanivka, Ternove, Danylivka, Vyshneve, Nove Zaporizhzhya, Sosnivka and Zlahoda, - General Staff of Armed Forces of Ukraine reports","Dnipropetrovsk Oblast, Ukraine",47.92719,36.50428,https://t.me/lumsrc/15667,https://liveuamap.com/en/2026/19-february-08-at-oleksandrivka-direction-clashes-yesterday,https://liveuamap.com/pics/2026/02/19/22821414_0.jpg
22821415,2026-02-19T09:00:00,armed_clash,25,1,"At Kramatorsk direction clashes yesterday near Bondarne, Fedorivka and Chasiv Yar, - General Staff of Armed Forces of Ukraine reports","Chasiv Iar, Donetsk Oblast",48.58378,37.81082,https://t.me/lumsrc/15664,https://liveuamap.com/en/2026/19-february-08-at-kramatorsk-direction-clashes-yesterday,https://liveuamap.com/pics/2026/02/19/22821415_0.jpg
22821416,2026-02-19T09:00:00,armed_clash,25,1,"At Lyman direction clashes yesterday near Tverdokhlibove, Ridkodub, Drobysheve, Stavky and Zarichne, - General Staff of Armed Forces of Ukraine reports","Donetsk Oblast, Ukraine",49.01526,37.91142,https://t.me/lumsrc/15662,https://liveuamap.com/en/2026/19-february-08-at-lyman-direction-clashes-yesterday-near,https://liveuamap.com/pics/2026/02/19/22821416_0.jpg
22821417,2026-02-19T09:00:00,armed_clash,25,1,"At Kupyansk direction clashes yesterday near Kurylivka, - General Staff of Armed Forces of Ukraine reports",Kharkiv,49.64731,37.71383,https://t.me/lumsrc/15661,https://liveuamap.com/en/2026/19-february-08-at-kupyansk-direction-clashes-yesterday-near,https://liveuamap.com/pics/2026/02/19/22821417_0.jpg
22821149,2026-02-17T13:05:00,drone_strike,21,2,Drones from the Security Service of Ukraine Alpha Special Operations Center struck the infrastructure of the Tamanneftegaz oil terminal for the second time in a month,Krasnodar Krai,45.15076,36.6672,https://x.com/HromadskeUA/status/2023730397402542510,https://liveuamap.com/en/2026/17-february-12-drones-from-the-security-service-of-ukraine,
22821151,2026-02-17T13:57:00,political_statement,14,2,Ukraine-U.S.-Russia talks have started in Geneva,"Genève, Genève",46.22462,6.14479,https://t.me/truexanewsua/132038,https://liveuamap.com/en/2026/17-february-12-ukraineusrussia-talks-have-started-in-geneva,https://liveuamap.com/pics/2026/02/17/22821151_0.jpg
22821159,2026-02-17T17:42:00,political_statement,14,2,British and French delegations are present at the Ukraine-U.S.-Russia talks in Geneve,"Genève, Genève",46.22607,6.14153,https://t.me/UkraineNow/78961,https://liveuamap.com/en/2026/17-february-16-british-and-french-delegations-are-present,
22821174,2026-02-17T20:31:00,airstrike_shelling,27,1,1 person killed as result of Russian strike in Zaporizhzhia,"Zaporizhzhia, Zaporiz'ka oblast",47.85051,35.1796,https://t.me/channel24_ua/205038,https://liveuamap.com/en/2026/17-february-19-1-person-killed-as-result-of-russian-strike,
22821207,2026-02-18T04:37:00,drone_strike,21,2,Explosions were reported in Cheboksary,"Chuvashia Republic, Russia",56.10144,47.26602,https://t.me/supernova_plus/48381,https://liveuamap.com/en/2026/18-february-03-explosions-were-reported-in-cheboksary,
22821253,2026-02-18T05:11:00,explosion,26,2,Explosions were reported in Mariupol,"Mariupol', Donetsk Oblast",47.11548,37.50338,https://t.me/exilenova_plus/16485,https://liveuamap.com/en/2026/18-february-04-explosions-were-reported-in-mariupol,
22821206,2026-02-18T07:31:00,anti_aircraft,42,2,"Overnight Russia launched 126 strike drones and 1 Iskander-M ballistic missile, - Ukrainian Air Force ",Odesa,46.47932,30.75314,https://t.me/kpszsu/55901,https://liveuamap.com/en/2026/18-february-06-overnight-russia-launched-126-strike-drones,https://liveuamap.com/pics/2026/02/18/22821206_0.jpg
22821251,2026-02-18T08:50:00,political_statement,14,2,"Zelensky: Today, Ukraine has applied a package of sanctions against Alexander Lukashenko, and we are significantly intensifying our opposition to all forms of his involvement in the murders of Ukrainians. We will work with our partners to ensure this has a global impact. In the second half of 2025, the Russians deployed a system of relay stations in Belarus to control attack drones, which increased the Russian army's ability to launch strikes on our northern regions - from Kyiv region to Volyn. Some of the attacks, particularly on energy facilities and railways in our regions, the Russians would not have been able to carry out without such assistance from Belarus. More than 3,000 Belarusian enterprises have been put at the service of the Russian war and are supplying equipment and components that are classified as critically important. These include components for the production of missiles that are terrorizing our cities and villages.","Kyiv, Kyiv city",50.44425,30.52903,https://t.me/V_Zelenskiy_official/18011,https://liveuamap.com/en/2026/18-february-07-zelensky-today-ukraine-has-applied-a-package,
22821260,2026-02-18T09:00:00,armed_clash,25,1,"At Huliaipole direction clashes yesterday near Dobropillya, Huliaipole, Solodke, Pryluky, Zelene and towards Zaliznychne, Varvarivka, Staroukrayinka, - General Staff of Armed Forces of Ukraine reports","Zaporizhia Oblast, Ukraine",47.73312,36.21283,https://t.me/lumsrc/15657,https://liveuamap.com/en/2026/18-february-08-at-huliaipole-direction-clashes-yesterday,https://liveuamap.com/pics/2026/02/18/22821260_0.jpg
22821261,2026-02-18T09:00:00,armed_clash,25,1,"At Pokrovsk direction clashes yesterday near Rodynske, Kotlyne, Filiya and towards Novooleksandrivka, Novopidhorodnye, - General Staff of Armed Forces of Ukraine reports","Donetsk Oblast, Ukraine",48.20674,36.97059,https://t.me/lumsrc/15655,https://liveuamap.com/en/2026/18-february-08-at-pokrovsk-direction-clashes-yesterday-near,https://liveuamap.com/pics/2026/02/18/22821261_0.jpg
22821262,2026-02-18T09:00:00,armed_clash,25,1,"At Oleksandrivka direction clashes yesterday near Ternove, Rybne and towards Danylivka, Tsehelne, - General Staff of Armed Forces of Ukraine reports","Dnipropetrovsk Oblast, Ukraine",47.88113,36.23634,https://t.me/lumsrc/15656,https://liveuamap.com/en/2026/18-february-08-at-oleksandrivka-direction-clashes-yesterday,https://liveuamap.com/pics/2026/02/18/22821262_0.jpg
22821263,2026-02-18T09:00:00,armed_clash,25,1,"At Sloviansk direction clashes yesterday near Yampil, Zakitne, Riznykivka, Platonivka, Dronivka, Svyato-Pokrovske, - General Staff of Armed Forces of Ukraine reports","Donetsk Oblast, Ukraine",48.83561,38.0405,https://t.me/lumsrc/15652,https://liveuamap.com/en/2026/18-february-08-at-sloviansk-direction-clashes-yesterday-near,https://liveuamap.com/pics/2026/02/18/22821263_0.jpg
22821264,2026-02-18T09:00:00,armed_clash,25,1,"At Kostiantynivka direction clashes yesterday near Pleschiyivka, Scherbynivka, Rusyn Yar, Sofiyivka and towards Kostyantynivka, Illinivka, Novopavlivka, Ivanopillya, - General Staff of Armed Forces of Ukraine reports","Kostiantynivka, Donetsk Oblast",48.46907,37.76533,https://t.me/lumsrc/15654,https://liveuamap.com/en/2026/18-february-08-at-kostiantynivka-direction-clashes-yesterday,https://liveuamap.com/pics/2026/02/18/22821264_0.jpg
22821265,2026-02-18T09:00:00,armed_clash,25,1,"At Kramatorsk direction clashes yesterday near  Stupochky and towards Novodmytrivka, - General Staff of Armed Forces of Ukraine reports",Kostyantynivka,48.53277,37.75469,https://t.me/lumsrc/15653,https://liveuamap.com/en/2026/18-february-08-at-kramatorsk-direction-clashes-yesterday,https://liveuamap.com/pics/2026/02/18/22821265_0.jpg
22821266,2026-02-18T09:00:00,armed_clash,25,1,"At Kupyansk direction clashes yesterday near Kurylivka and Novoosynove, - General Staff of Armed Forces of Ukraine reports","Kharkiv Oblast, Ukraine",49.61807,37.71709,https://t.me/lumsrc/15650,https://liveuamap.com/en/2026/18-february-08-at-kupyansk-direction-clashes-yesterday-near,https://liveuamap.com/pics/2026/02/18/22821266_0.jpg
22821267,2026-02-18T09:00:00,armed_clash,25,1,"At Lyman direction clashes yesterday near Zarichne and towards towns Druzhelubivka, Stavky, - General Staff of Armed Forces of Ukraine reports","Donetsk Oblast, Ukraine",49.0461,37.84824,https://t.me/lumsrc/15651,https://liveuamap.com/en/2026/18-february-08-at-lyman-direction-clashes-yesterday-near,https://liveuamap.com/pics/2026/02/18/22821267_0.jpg
22821115,2026-02-17T09:00:00,armed_clash,25,1,"At Huliaipole direction clashes yesterday near Dobropillya, Pryluky, Zaliznychne, Huliaipole, Svyatopetrivka, Zelene and Staroukrayinka, - General Staff of Armed Forces of Ukraine reports","Zaporizhia Oblast, Ukraine",47.67582,36.16922,https://t.me/lumsrc/15647,https://liveuamap.com/en/2026/17-february-08-at-huliaipole-direction-clashes-yesterday,https://liveuamap.com/pics/2026/02/17/22821115_0.jpg
22821117,2026-02-17T09:00:00,armed_clash,25,1,"At Kostiantynivka direction clashes yesterday near Kostyantynivka, Kleban-Byk, Oleksandro-Kalynove, Pleschiyivka, Rusyn Yar, Sofiyivka and towards Novopavlivka, - General Staff of Armed Forces of Ukraine reports","Donetsk Oblast, Ukraine",48.51708,37.42501,https://t.me/lumsrc/15643,https://liveuamap.com/en/2026/17-february-08-at-kostiantynivka-direction-clashes-yesterday,https://liveuamap.com/pics/2026/02/17/22821117_0.jpg
22821118,2026-02-17T09:00:00,armed_clash,25,1,"At South Slobozhansky(Kharkiv) direction clashes yesterday near Vovchansk, Vovchanski Khutory and towards Hrafske, Vilcha, Shevyakivka, Chuhunivka, - General Staff of Armed Forces of Ukraine reports",Vovchansk,50.19088,37.62817,https://t.me/lumsrc/15638,https://liveuamap.com/en/2026/17-february-08-at-south-slobozhanskykharkiv-direction-clashes,https://liveuamap.com/pics/2026/02/17/22821118_0.jpg
22821119,2026-02-17T09:00:00,armed_clash,25,1,"At Kupyansk direction clashes yesterday near Petropavlivka, Kurylivka, Nova Kruhlyakivka, Novoosynove and Bohuslavka., - General Staff of Armed Forces of Ukraine reports","Kharkiv Oblast, Ukraine",49.49212,37.70628,https://t.me/lumsrc/15639,https://liveuamap.com/en/2026/17-february-08-at-kupyansk-direction-clashes-yesterday-near,https://liveuamap.com/pics/2026/02/17/22821119_0.jpg
22821120,2026-02-17T09:00:00,armed_clash,25,1,"At Pokrovsk direction clashes yesterday near Rodynske, Chervonyy Lyman, Pokrovsk, Kotlyne, Udachne and towards Toretske, Novyy Donbas, Vilne, Shevchenko, Novooleksandrivka, Novopavlivka, Novopidhorodnye, Filiya, - General Staff of Armed Forces of Ukraine reports","Donetsk Oblast, Ukraine",48.48806,37.35935,https://t.me/lumsrc/15644,https://liveuamap.com/en/2026/17-february-08-at-pokrovsk-direction-clashes-yesterday-near,https://liveuamap.com/pics/2026/02/17/22821120_0.jpg
22821122,2026-02-17T09:00:00,airstrike_shelling,27,1,"Russian aviation conducted airstrikes at Velykomykhaylivka, Malynivka, Vovche of Dnipropetrovsk region, Samiylivka, Novoukrayinka, Kopani, Hirke, Shyroke, Charivne, Myrne, Lubytske, Vozdvyzhivka, Rozivka, Nizhenka, Mykilske, Novoandriyivka, Kuschove of Zaporizhzhia region, Olhivka, Vesele of Kherson region, - General Staff of Armed Forces of Ukraine reports ","Zaporizhia Oblast, Ukraine",47.7698,35.59643,https://t.me/lumsrc/15637,https://liveuamap.com/en/2026/17-february-08-russian-aviation-conducted-airstrikes-at-velykomykhaylivka,https://liveuamap.com/pics/2026/02/17/22821122_0.jpg
22821124,2026-02-17T09:00:00,armed_clash,25,1,"At Sloviansk direction clashes yesterday near Ray-Oleksandrivka and near Platonivka and Dronivka, - General Staff of Armed Forces of Ukraine reports","Donetsk Oblast, Ukraine",48.89623,38.01373,https://t.me/lumsrc/15641,https://liveuamap.com/en/2026/17-february-08-at-sloviansk-direction-clashes-yesterday-near,https://liveuamap.com/pics/2026/02/17/22821124_0.jpg
22821126,2026-02-17T09:00:00,armed_clash,25,1,"At Lyman direction clashes yesterday near Nadiya, Hluschenkove, Oleksandrivka, Druzhelubivka, Tverdokhlibove, Drobysheve, Stavky and Lyman, - General Staff of Armed Forces of Ukraine reports","Donetsk Oblast, Ukraine",48.98553,37.83863,https://t.me/lumsrc/15640,https://liveuamap.com/en/2026/17-february-08-at-lyman-direction-clashes-yesterday-near,https://liveuamap.com/pics/2026/02/17/22821126_0.jpg
22821116,2026-02-17T09:04:00,armed_clash,25,1,"At Orikhiv direction clashes yesterday near Stepnohirsk, - General Staff of Armed Forces of Ukraine reports","Zaporizhia Oblast, Ukraine",47.58477,35.35263,https://t.me/lumsrc/15646,https://liveuamap.com/en/2026/17-february-08-at-orikhiv-direction-clashes-yesterday-near,https://liveuamap.com/pics/2026/02/17/22821116_0.jpg
22821132,2026-02-17T09:56:00,airstrike_shelling,27,2,Ukrainian Special Operation Forces have targeted Iskander launcher in occupied Crimea,Crimea,44.98911,34.42184,https://t.me/exilenova_plus/16458,https://liveuamap.com/en/2026/17-february-08-ukrainian-special-operation-forces-have-targeted,https://liveuamap.com/pics/2026/02/17/22821132_0.jpeg
22821148,2026-02-17T10:12:00,fpv_drone,97,1,3 workers of Sloviansk power plant were killed as result of drone strike at their car in Mykolaivka,"Mykolaivka, Donetsk Oblast",48.86922,37.76739,https://t.me/Operatyvnyi_Donbas/132749,https://liveuamap.com/en/2026/17-february-09-3-workers-of-sloviansk-power-plant-were-killed,https://liveuamap.com/pics/2026/02/17/22821148_0.jpg
22821133,2026-02-17T11:34:00,airstrike_shelling,27,2,General Staff of Armed Forces of Ukraine confirmed strike on the Ilskiy oil refinery in Krasnodar Krai of Russia,"Ilskiy, Krasnodar",44.85917,38.60544,https://t.me/GeneralStaffZSU/35120,https://liveuamap.com/en/2026/17-february-10-general-staff-of-armed-forces-of-ukraine-confirmed,https://liveuamap.com/pics/2026/02/17/22821133_0.jpg
22821131,2026-02-17T11:53:00,airstrike_shelling,27,2,General Staff of Armed Forces of Ukraine claims targeting Ka-27 helicopter in occupied Crimea and 3 UAV control centers at the occupied parts of Zaporizhzhia region and Kursk region of Russia,Sevastopol' city,44.6644,33.60014,https://t.me/GeneralStaffZSU/35121,https://liveuamap.com/en/2026/17-february-10-general-staff-of-armed-forces-of-ukraine-claims,https://liveuamap.com/pics/2026/02/17/22821131_0.jpg
22820930,2026-02-16T12:09:00,political_statement,14,10,Hungarian Prime Minister: We support US peace efforts in Ukraine and are ready to host a peace summit.,Budapest,47.50683,19.0469,https://x.com/SkyNewsArabia_B/status/2023354019608231944,https://liveuamap.com/en/2026/16-february-11-hungarian-prime-minister-we-support-us-peace,
22820950,2026-02-16T12:41:00,political_statement,14,2,Zelensky: Russia is preparing for a large-scale strike,"Kyiv, Kyiv city",50.44425,30.52903,https://twitter.com/skynewsarabia_b/status/2023362174534692925,https://liveuamap.com/en/2026/16-february-11-zelensky-russia-is-preparing-for-a-largescale,
22820952,2026-02-16T14:10:00,medical,10,2,2 people wounded as result of drone strike at the medical clinic in Kherson,Kherson,46.64521,32.61875,https://t.me/suspilnenews/63037,https://liveuamap.com/en/2026/16-february-13-2-people-wounded-as-result-of-drone-strike,
22820964,2026-02-16T19:00:00,airstrike_shelling,27,1,Explosion was reported in Kryvyi Rih as result of a ballistic missile strike,Kryvyi Rih,47.89689,33.43311,https://t.me/dneproperatyv/159616,https://liveuamap.com/en/2026/16-february-18-explosion-was-reported-in-kryvyi-rih-as-result,
22821041,2026-02-17T01:06:00,loitering_munition,102,1,Fire at residential apartments block in Odesa as result of drone strike,"Odesa,Odes'ka oblast",46.42366,30.76069,https://t.me/OdessaDumskayaNet/109637,https://liveuamap.com/en/2026/17-february-00-fire-at-residential-apartments-block-in-odesa,https://liveuamap.com/pics/2026/02/17/22821041_0.jpeg
22821034,2026-02-17T01:29:00,fire,9,1,Fire reported at Ilskiy oil refinery in Krasnodar Krai,"Ilskiy, Krasnodar",44.85856,38.60991,https://t.me/supernova_plus/48338,https://liveuamap.com/en/2026/17-february-00-fire-reported-at-ilskiy-oil-refinery-in-krasnodar,
22821035,2026-02-17T01:46:00,drone_strike,21,2,Explosions were reported in Kazan,Tatarstan,55.77543,49.12279,https://t.me/exilenova_plus/16455,https://liveuamap.com/en/2026/17-february-00-explosions-were-reported-in-kazan,https://liveuamap.com/pics/2026/02/17/22821035_0.jpeg
22821036,2026-02-17T03:30:00,airstrike_shelling,27,1,Big fire reported in Dnipro city after explosions,Dnipro,48.4389,35.09325,https://t.me/dnepr_operativ/102641,https://liveuamap.com/en/2026/17-february-02-big-fire-reported-in-dnipro-city-after-explosions,https://liveuamap.com/pics/2026/02/17/22821036_0.jpg
22821033,2026-02-17T03:33:00,drone_strike,21,2,Explosions were reported in Izhevsk,"Izhevsk, Udmurtskaja Respublika",56.85388,53.2243,https://t.me/mash/71887,https://liveuamap.com/en/2026/17-february-02-explosions-were-reported-in-izhevsk,https://liveuamap.com/pics/2026/02/17/22821033_0.jpg
22821032,2026-02-17T03:45:00,aviation,3,1,Russian strategic aviation conducted missile launch manoeuvres over Caspian Sea region,Caspian Sea,44.63968,48.71341,https://t.me/war_monitor/37630,https://liveuamap.com/en/2026/17-february-02-russian-strategic-aviation-conducted-missile,
22821043,2026-02-17T05:08:00,cruise_missile,96,1,Missiles have entered airspace over Ukraine in Sumy and Mykolaiv region,"Mykolaiv Oblast, Ukraine",46.95865,32.71729,https://t.me/kpszsu/55800,https://liveuamap.com/en/2026/17-february-04-missiles-have-entered-airspace-over-ukraine,
22821044,2026-02-17T05:22:00,cruise_missile,96,1,Missiles are approaching Odesa from the Black Sea,Odesa,46.43416,30.88257,https://t.me/kpszsu/55805,https://liveuamap.com/en/2026/17-february-04-missiles-are-approaching-odesa-from-the-black,
22821046,2026-02-17T05:24:00,anti_aircraft,42,1,"Russian occupational authorities in Sevastopol claims 24 drones were shot down over the city, one person wounded","Sevastopol,",44.60472,33.51311,https://t.me/tassovkaru/65893,https://liveuamap.com/en/2026/17-february-04-russian-occupational-authorities-in-sevastopol,
22821047,2026-02-17T06:06:00,explosion,26,1,Explosions were reported in Burshtyn of Ivano-Frankivsk region. Cruise missiles strike ,Ivano-Frankivsk,49.23632,24.65727,https://t.me/chesnyy_if/22084,https://liveuamap.com/en/2026/17-february-05-explosions-were-reported-in-burshtyn-of-ivanofrankivsk,
22821048,2026-02-17T06:43:00,loitering_munition,102,1,More explosions were reported in Burshtyn ,Burshtyn,49.22163,24.66843,https://t.me/blacklist2477/56260,https://liveuamap.com/en/2026/17-february-05-more-explosions-were-reported-in-burshtyn,
22821085,2026-02-17T07:39:00,loitering_munition,102,1,Air defense worked in Lviv district against strike drones,"Lviv Oblast, Ukraine",49.54132,24.18844,https://t.me/channel24_ua/204972,https://liveuamap.com/en/2026/17-february-06-air-defense-worked-in-lviv-district-against,
22821111,2026-02-17T08:32:00,anti_aircraft,42,2,"Overnight Russia launched 4 Iskander-M ballistic missiles, 20 cruise missiles Kh-101, 4 cruise missiles Iskander-K, 1 Kh-59/69 missile and 396 strike drones of different types, - Ukrainian Air Forces","Vinnytsia Oblast, Ukraine",49.22935,28.77937,https://t.me/kpszsu/55822,https://liveuamap.com/en/2026/17-february-07-overnight-russia-launched-4-iskanderm-ballistic,https://liveuamap.com/pics/2026/02/17/22821111_0.jpg
22821108,2026-02-17T08:50:00,fire,9,1,Fire reported after explosions at Metafraks chemical plant in Gubakha of Permskiy Krai,"Perm Krai, Russia",58.89705,57.56596,https://t.me/exilenova_plus/16456,https://liveuamap.com/en/2026/17-february-07-fire-reported-after-explosions-at-metafraks,https://liveuamap.com/pics/2026/02/17/22821108_0.jpg
22821112,2026-02-17T09:00:00,armed_clash,25,1,"At Kursk and North Slobozhansky(Sumy) direction Ukrainian forces have repelled 7 Russian army assaults, - General Staff of Armed Forces of Ukraine reports","Sumy Oblast, Ukraine",51.16513,34.92349,https://t.me/lumsrc/15648,https://liveuamap.com/en/2026/17-february-08-at-kursk-and-north-slobozhanskysumy-direction,https://liveuamap.com/pics/2026/02/17/22821112_0.jpg
22821113,2026-02-17T09:00:00,armed_clash,25,1,"At Oleksandrivka direction clashes yesterday near Ivanivka, Oleksiyivka, Verbove, Pryvillya and Zlahoda, - General Staff of Armed Forces of Ukraine reports","Dnipropetrovsk Oblast, Ukraine",48.09116,36.66275,https://t.me/lumsrc/15645,https://liveuamap.com/en/2026/17-february-08-at-oleksandrivka-direction-clashes-yesterday,https://liveuamap.com/pics/2026/02/17/22821113_0.jpg
22821114,2026-02-17T09:00:00,armed_clash,25,1,"At Kramatorsk direction clashes yesterday near  Minkivka, Vasukivka, Bondarne and Orikhovo-Vasylivka, - General Staff of Armed Forces of Ukraine reports","Donetsk Oblast, Ukraine",48.67704,37.88275,https://t.me/lumsrc/15642,https://liveuamap.com/en/2026/17-february-08-at-kramatorsk-direction-clashes-yesterday,https://liveuamap.com/pics/2026/02/17/22821114_0.jpg
22820915,2026-02-16T09:00:00,armed_clash,25,1,"At Oleksandrivka direction clashes yesterday near Zelenyi Hai, Ivanivka, Oleksandrohrad, Yehorivka, Vyshneve, Oleksiyivka, Verbove, Stepove, Danylivka, Nove Zaporizhzhya, Zlahoda and Rybne, - General Staff of Armed Forces of Ukraine reports","Dnipropetrovsk Oblast, Ukraine",47.8336,36.28593,https://t.me/lumsrc/15633,https://liveuamap.com/en/2026/16-february-08-at-oleksandrivka-direction-clashes-yesterday,https://liveuamap.com/pics/2026/02/16/22820915_0.jpg
22820916,2026-02-16T09:00:00,armed_clash,25,1,"At Huliaipole direction clashes yesterday near Huliaipole and towards Dobropillya, Uspenivka, Varvarivka, Pryluky, Zaliznychne, Staroukrayinka, Zelene and Krynychne, - General Staff of Armed Forces of Ukraine reports","Zaporizhia Oblast, Ukraine",47.70341,36.16923,https://t.me/lumsrc/15635,https://liveuamap.com/en/2026/16-february-08-at-huliaipole-direction-clashes-yesterday,https://liveuamap.com/pics/2026/02/16/22820916_0.jpg
